check,expiry,K1,K2,K3,C1,C2,C3,B_value,B_exec,executable,k_bucket,expiry_short,expiry_long,T_short,T_long,w_short,w_long,k_short,k_long
butterfly,2026-10-16 00:00:00,6460.0,6470.0,6475.0,1088.87306475054,1079.5702594902361,1074.5688568600845,-0.23333333333312112,0.20000000000027285,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6490.0,6500.0,6510.0,1060.5646489696287,1051.311843709325,1041.6590384490214,-0.20000000000004547,0.20000000000004547,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6530.0,6560.0,6570.0,1022.9534279284142,994.9950121475031,985.4922068871994,-0.13750000000004547,0.25,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6570.0,6600.0,6610.0,985.4922068871994,957.4337911062884,947.9809858459847,-0.07500000000004547,0.35000000000002274,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6625.0,6640.0,6650.0,934.1767779555291,920.5225700650736,910.96976480477,-0.2699999999999818,0.15999999999996817,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6660.0,6670.0,6700.0,901.6669595444662,892.6641542841626,865.4557385032516,-0.05000000000006821,0.4500000000000455,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6670.0,6700.0,6720.0,892.6641542841626,865.4557385032516,846.3501279826442,-0.5800000000000409,-0.13999999999998636,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,6720.0,6730.0,6760.0,846.3501279826442,837.3473227223404,809.8889069414294,-0.11249999999995453,0.3000000000000682,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6775.0,6800.0,6820.0,796.334699050974,774.2776859002147,755.4220753796073,-0.6722222222222172,-0.2444444444444116,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,6825.0,6850.0,6870.0,750.9206727494555,728.7136595986963,710.358049078089,-0.32777777777766914,0.12222222222237633,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6870.0,6875.0,6880.0,710.358049078089,706.0066464479371,701.5052438177853,-0.07499999999993179,0.4500000000000455,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6875.0,6880.0,6890.0,706.0066464479371,701.5052438177853,692.3524385574816,-0.05000000000006821,0.4999999999998863,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6890.0,6900.0,6910.0,692.3524385574816,683.899633297178,674.8968280368742,-0.27499999999997726,0.2999999999999545,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6920.0,6930.0,6950.0,665.9940227765705,657.3412175162669,639.8856069956596,-0.049999999999954525,0.5666666666667197,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6930.0,6950.0,6970.0,657.3412175162669,639.8856069956596,621.9799964750522,-0.22500000000013642,0.2999999999999545,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,6970.0,6975.0,6980.0,621.9799964750522,618.3285938449003,613.1771912147485,-0.75,-0.2500000000001137,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,6980.0,7000.0,7020.0,613.1771912147485,596.6715806941411,578.4659701735337,-0.849999999999909,-0.34999999999990905,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7020.0,7025.0,7030.0,578.4659701735337,574.3145675433819,570.0131649132301,-0.07500000000004547,0.6499999999999773,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7040.0,7050.0,7060.0,561.4103596529263,553.6575543926226,544.254749132319,-0.8249999999999318,-0.3000000000000682,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7070.0,7075.0,7080.0,535.7019438720154,532.3005412418635,527.2991386117117,-0.7999999999999545,-0.35000000000002274,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7090.0,7100.0,7110.0,518.9963333514079,511.3435280911043,502.14072283080066,-0.7750000000000341,-0.25000000000005684,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7125.0,7130.0,7140.0,489.1865149403451,485.58511231019327,477.1823070498896,-0.4000000000000341,0.2666666666666515,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7140.0,7150.0,7160.0,477.1823070498896,468.9295017895859,460.6266965292822,-0.025000000000034106,0.5999999999999659,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7190.0,7200.0,7220.0,436.5682807483712,429.1154754880675,412.20986496746013,-0.6666666666666288,-0.0999999999999659,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7220.0,7230.0,7235.0,412.20986496746013,404.30705970715644,400.2056570770046,-0.09999999999990905,0.5666666666667197,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7245.0,7250.0,7260.0,392.4528518167009,389.7014491865491,380.7486439262454,-1.150000000000034,-0.533333333333303,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7260.0,7275.0,7295.0,380.7486439262454,369.94443603578986,353.5388255151825,-0.8571428571428328,-0.2714285714285438,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7300.0,7305.0,7310.0,349.7374228850307,346.1360202548789,342.234617624727,-0.1500000000000341,0.49999999999994316,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7330.0,7340.0,7345.0,327.17900710411965,319.97620184381594,316.1747992136641,-0.13333333333332575,0.6000000000000227,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7345.0,7350.0,7370.0,316.1747992136641,312.8733965835123,297.86778606290494,-0.3600000000000705,0.37999999999999545,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7390.0,7400.0,7415.0,283.56217554229755,278.0093702819938,266.15516239153834,-1.4099999999999682,-0.8399999999999181,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7425.0,7440.0,7450.0,259.30235713123466,249.99814924077916,243.24534398047547,-0.3300000000000125,0.15999999999996817,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7450.0,7475.0,7500.0,243.24534398047547,227.33833082971626,209.88131767895703,-0.7750000000000057,-0.25,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7510.0,7525.0,7535.0,203.7285124186534,195.72430452819785,189.05,-0.8028995607364777,-0.16289956073649137,True,,,,,,,,,
butterfly,2026-10-16 00:00:00,7535.0,7540.0,7550.0,189.05,186.3,180.4,-0.13333333333332575,0.700000000000017,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7575.0,7580.0,7590.0,166.15,163.35,157.7,-0.01666666666665151,0.6999999999999886,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7600.0,7610.0,7620.0,152.3,147.15,141.35,-0.32500000000001705,0.39999999999997726,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7620.0,7650.0,7675.0,141.35,127.7,116.15,-0.09545454545455812,0.4000000000000057,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7675.0,7700.0,7710.0,116.15,105.1,100.0,-0.48571428571428044,0.07142857142858361,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7790.0,7800.0,7825.0,70.55000000000001,67.5,59.85,-0.007142857142852677,0.6428571428571388,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7825.0,7830.0,7850.0,59.85,58.85,53.25,-0.3200000000000003,0.35999999999999943,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,7860.0,7870.0,7890.0,50.6,48.35,43.5,-0.11666666666666714,0.6333333333333329,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,8040.0,8050.0,8075.0,19.65,18.7,16.25,-0.02142857142857224,0.42857142857142705,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,8400.0,8425.0,8450.0,3.25,2.975,2.675,-0.012500000000000178,0.24999999999999956,False,,,,,,,,,
butterfly,2026-10-16 00:00:00,8475.0,8500.0,8575.0,2.45,2.325,1.75,-0.04999999999999982,0.125,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,5300.0,5400.0,5500.0,2226.843557819434,2129.1955122554787,2031.497466691523,-0.02500000000009095,0.1999999999998181,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,5500.0,5600.0,5650.0,2031.497466691523,1934.0994211275677,1885.3753983455902,-0.01666666666665151,0.3333333333334849,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,5650.0,5700.0,5750.0,1885.3753983455902,1836.9513755636124,1788.3773527816345,-0.07500000000004547,0.2999999999999545,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,5700.0,5750.0,5800.0,1836.9513755636124,1788.3773527816345,1739.753329999657,-0.024999999999863576,0.34999999999990905,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,5800.0,5850.0,5875.0,1739.753329999657,1691.4793072176792,1667.2422958266902,-0.06666666666660603,0.2333333333333485,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,5950.0,5975.0,6000.0,1594.7312616537235,1570.844250262735,1546.557238871746,-0.20000000000027285,0.14999999999986358,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6075.0,6100.0,6250.0,1474.4962046987794,1450.6591933077905,1307.5871249618574,-0.007142857142753201,0.40000000000009095,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6650.0,6675.0,6700.0,933.5449427060356,910.8579313150468,887.9209199240579,-0.1250000000001137,0.35000000000002274,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6700.0,6725.0,6750.0,887.9209199240579,865.433908533069,842.8968971420802,-0.024999999999977263,0.3999999999998636,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6750.0,6775.0,6800.0,842.8968971420802,820.5098857510914,797.8728743601024,-0.125,0.34999999999990905,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6800.0,6825.0,6850.0,797.8728743601024,775.7358629691136,753.1988515781247,-0.1999999999999318,0.3000000000000682,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6850.0,6880.0,6900.0,753.1988515781247,727.0144379089381,709.1248287961471,-0.2599999999999909,0.2400000000000091,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6900.0,6910.0,6925.0,709.1248287961471,700.5300242397515,687.2378174051582,-0.15999999999996817,0.32000000000005,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6925.0,6930.0,6940.0,687.2378174051582,683.0404151269604,674.495610570565,-0.049999999999954525,0.40000000000009095,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6930.0,6940.0,6960.0,683.0404151269604,674.495610570565,657.1060014577738,-0.10000000000002274,0.36666666666667425,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,6960.0,6975.0,7000.0,657.1060014577738,644.2137946231804,622.4267832321916,-0.11249999999995453,0.39999999999997726,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7000.0,7020.0,7050.0,622.4267832321916,605.5871741194005,580.3027604502139,-0.009999999999990905,0.4600000000000364,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7020.0,7050.0,7070.0,605.5871741194005,580.3027604502139,563.4131513374227,-0.020000000000095497,0.4799999999999045,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7070.0,7075.0,7080.0,563.4131513374227,559.465749059225,555.1183467810273,-0.1999999999999318,0.3000000000000682,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7110.0,7140.0,7150.0,529.8339331118407,505.54951944265406,497.3547148862584,-0.07500000000010232,0.4249999999998977,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7190.0,7200.0,7210.0,465.1254966606763,457.18069210428075,449.1358875478852,-0.05000000000001137,0.5,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7210.0,7225.0,7250.0,449.1358875478852,437.3436807132919,417.60666932230305,-0.03125,0.5,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7250.0,7260.0,7300.0,417.60666932230305,410.11186476590746,379.2826465403253,-0.16999999999995907,0.34000000000003183,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7300.0,7325.0,7350.0,379.2826465403253,360.8956351493365,342.40862375834763,-0.05000000000006821,0.5999999999999659,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7350.0,7370.0,7375.0,342.40862375834763,327.91901464555656,324.27161236735867,-0.020000000000095497,0.5800000000000409,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7400.0,7425.0,7450.0,306.53460097636986,289.847589585381,272.16057819439214,-0.5,0.1500000000000341,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7510.0,7520.0,7575.0,233.5917508560189,227.79694629962333,194.65,-0.19623403683809215,0.4114582708541832,False,,,,,,,,,
butterfly,2026-10-30 00:00:00,7690.0,7700.0,7725.0,134.25,130.3,118.9,-0.4357142857143117,0.12857142857143344,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,5275.0,5300.0,5325.0,2253.327677639509,2229.159002408678,2204.8903271778468,-0.0500000000001819,0.25,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,5325.0,5350.0,5375.0,2204.8903271778468,2180.771651947016,2156.5029767161845,-0.07500000000027285,0.3000000000001819,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,5375.0,5425.0,5450.0,2156.5029767161845,2108.3656262545223,2084.146951023691,-0.09999999999990905,0.2666666666668789,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,5575.0,5600.0,5625.0,1963.7035748695362,1939.9348996387052,1915.6162244078744,-0.27500000000009095,0.09999999999990905,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,5625.0,5675.0,5700.0,1915.6162244078744,1867.628873946212,1843.5601987153811,-0.04999999999972715,0.43333333333362134,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,5725.0,5750.0,5775.0,1819.5915234845502,1795.922848253719,1771.754173022888,-0.24999999999977263,0.15000000000009095,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,5825.0,5850.0,5875.0,1724.0168225612258,1700.2481473303949,1676.3294720995636,-0.07500000000004547,0.3999999999998636,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6000.0,6025.0,6075.0,1557.5860959454087,1533.9674207145774,1486.6800702529154,-0.01666666666665151,0.43333333333339397,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6150.0,6175.0,6225.0,1416.0740445604222,1392.7553693295913,1345.7680188679292,-0.11666666666678793,0.33333333333325754,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6225.0,6275.0,6300.0,1345.7680188679292,1299.1806684062672,1275.7619931754361,-0.08333333333325754,0.43333333333339397,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6300.0,6325.0,6375.0,1275.7619931754361,1252.743317944605,1206.555967482943,-0.049999999999954525,0.5,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6325.0,6375.0,6400.0,1252.743317944605,1206.555967482943,1183.1872922521118,-0.18333333333362134,0.4000000000003183,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6400.0,6425.0,6475.0,1183.1872922521118,1160.5686170212807,1115.2812665596189,-0.01666666666665151,0.6000000000001364,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6425.0,6475.0,6500.0,1160.5686170212807,1115.2812665596189,1091.5625913287877,-0.716666666666697,-0.2333333333333485,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,6500.0,6525.0,6550.0,1091.5625913287877,1069.0939160979567,1046.3752408671255,-0.12500000000022737,0.5,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6525.0,6550.0,6575.0,1069.0939160979567,1046.3752408671255,1023.4065656362945,-0.12499999999977263,0.5,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6575.0,6600.0,6625.0,1023.4065656362945,1001.6878904054635,978.5692151746325,-0.6999999999999318,-0.14999999999997726,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,6625.0,6650.0,6660.0,978.5692151746325,956.8005399438014,947.1230698514689,-0.6928571428570649,-0.15714285714295784,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,6675.0,6680.0,6690.0,933.6318647129704,929.2681296668042,920.0906595744717,-0.14999999999997726,0.5,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6700.0,6725.0,6740.0,911.1631894821393,890.0945142513083,875.9533091128096,-0.9375,-0.33750000000009095,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,6740.0,6770.0,6775.0,875.9533091128096,849.6708988358123,845.0071637896463,-0.24285714285701943,0.5142857142858475,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6775.0,6800.0,6810.0,845.0071637896463,824.2884885588151,814.4110184664827,-1.1357142857142435,-0.585714285714289,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,6820.0,6825.0,6850.0,805.6335483741502,801.5198133279841,779.6511380971531,-0.21666666666669698,0.5833333333332575,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6850.0,6860.0,6870.0,779.6511380971531,771.2736680048206,762.3461979124882,-0.27499999999997726,0.5500000000000682,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6890.0,6900.0,6910.0,745.0412577278233,737.6137876354909,727.6863175431586,-1.2499999999998863,-0.650000000000091,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,6920.0,6950.0,6970.0,719.1588474508261,694.1264371738289,676.721496989164,-0.43000000000006366,0.4199999999999591,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6970.0,6975.0,6980.0,676.721496989164,673.0577619429978,668.2940268968316,-0.5499999999999545,0.3000000000000682,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,6980.0,6990.0,7000.0,668.2940268968316,660.1665568044992,651.5390867121669,-0.25,0.5,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7000.0,7010.0,7030.0,651.5390867121669,643.3616166198344,626.8066764351695,-0.06666666666660603,0.6000000000000227,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7010.0,7030.0,7040.0,643.3616166198344,626.8066764351695,618.379206342837,-0.09999999999990905,0.6000000000000227,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7090.0,7100.0,7110.0,577.091855881175,570.4143857888425,561.0869156965102,-1.3249999999999318,-0.75,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,7110.0,7120.0,7125.0,561.0869156965102,553.2594456041777,549.0457105580115,-0.1999999999999318,0.6000000000000227,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7125.0,7140.0,7150.0,549.0457105580115,537.204505419513,529.2770353271806,-0.020000000000095497,0.8400000000001455,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7140.0,7150.0,7160.0,537.204505419513,529.2770353271806,520.7995652348482,-0.27499999999997726,0.5499999999999545,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7160.0,7175.0,7200.0,520.7995652348482,510.2583600963495,489.58968486551845,-1.1625000000000227,-0.5249999999999773,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,7275.0,7280.0,7300.0,432.33365917302535,428.9199241268591,413.6649839421943,-0.31999999999993634,0.5,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7300.0,7350.0,7360.0,413.6649839421943,377.17763348053217,369.65016338819976,-0.19166666666660603,0.5333333333333599,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7360.0,7380.0,7400.0,369.65016338819976,356.1952232035349,341.74028301887006,-0.5,0.19999999999998863,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7460.0,7475.0,7490.0,301.2254624648756,291.5842573263769,281.6930521878783,-0.125,0.6500000000000341,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,7490.0,7500.0,7540.0,281.6930521878783,276.4155820955459,250.65570172621622,-0.9300000000000068,-0.37999999999999545,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,7540.0,7575.0,7600.0,250.65570172621622,231.3,215.95,-0.8892909474099326,-0.20179094740990422,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,7660.0,7675.0,7700.0,183.55,176.8,163.8,-0.65625,-0.025000000000005684,True,,,,,,,,,
butterfly,2026-11-20 00:00:00,7925.0,7950.0,7960.0,77.1,70.65,67.69999999999999,-0.2642857142857338,0.48571428571428044,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,8425.0,8450.0,8475.0,9.75,9.0,7.949999999999999,-0.15000000000000036,0.15000000000000036,False,,,,,,,,,
butterfly,2026-11-20 00:00:00,8550.0,8575.0,8600.0,5.9,5.4,4.85,-0.025000000000000355,0.34999999999999964,False,,,,,,,,,
butterfly,2026-11-30 00:00:00,6775.0,6800.0,6825.0,873.9777166477472,852.1932428450175,830.2587690422878,-0.07500000000004547,0.40000000000009095,False,,,,,,,,,
butterfly,2026-11-30 00:00:00,7450.0,7500.0,7510.0,335.0469239740449,303.0279763685855,295.9041868474936,-0.6000000000000227,0.049999999999954525,False,,,,,,,,,
butterfly,2026-11-30 00:00:00,7500.0,7510.0,7600.0,303.0279763685855,295.9041868474936,229.45,-0.23400811576664182,0.4159918842333923,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,5375.0,5425.0,5450.0,2183.1602822285436,2135.2070396028075,2111.1804182899396,-0.03333333333330302,0.40000000000009095,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,5475.0,5500.0,5525.0,2087.1537969770716,2063.3271756642034,2039.3005543513354,-0.09999999999990905,0.29999999999972715,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,5525.0,5550.0,5575.0,2039.3005543513354,2015.4239330384673,1991.4473117255995,-0.049999999999954525,0.4500000000000455,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,5575.0,5625.0,5675.0,1991.4473117255995,1943.7940690998635,1896.0908264741274,-0.02500000000009095,0.4500000000000455,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,5700.0,5725.0,5775.0,1872.2642051612593,1848.5375838483915,1801.0343412226553,-0.016666666666878882,0.4333333333331666,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,5925.0,5950.0,5975.0,1659.3246133454472,1635.8979920325794,1612.3713707197112,-0.0500000000001819,0.3999999999998636,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,6075.0,6100.0,6125.0,1518.8148854682393,1495.988264155371,1472.0616428425033,-0.5499999999999545,-0.09999999999990905,True,,,,,,,,,
butterfly,2026-12-18 00:00:00,6125.0,6150.0,6175.0,1472.0616428425033,1448.8850215296352,1425.6584002167672,-0.02500000000009095,0.5,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,6175.0,6200.0,6225.0,1425.6584002167672,1402.6317789038992,1379.5051575910313,-0.049999999999954525,0.4500000000000455,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,6225.0,6250.0,6275.0,1379.5051575910313,1356.7285362781631,1333.6019149652952,-0.17499999999972715,0.2500000000002274,False,,,,,,,,,
butterfly,2026-12-18 00:00:00,6325.0,6350.0,6375.0,1287.4486723395592,1265.022051026691,1241.7454297138231,-0.4249999999999545,0.1999999999998181,False,,,,,,,,,
